business_name,author_name,review_text,rating,cleaned_text,sentiment,subjectivity,lang,review_length,exclaim_count,caps_count,contains_url,duplicate_flag
0x4cb5ec371eb207c3:0x45659cc1746102e4,Kayla Pelloni,"Friendly staff and delicious, affordable food",5,"Friendly staff and delicious, affordable food",0.69,0.75,en,6,0,0,False,False
0x4cb506dc86f07f19:0x3d865a395fdde0eb,Laura Bergeron,Love this place.. Prices can be high for donated items.,5,Love this place.. Prices can be high for donated items.,0.33,0.57,en,10,0,0,False,False
0x4cca78f0be1a848b:0x6f2fbb111806677b,mark ouimet,Great Beer and Burgers.....what more can you ask for!! :-),5,Great Beer and Burgers.....what more can you ask for!! :-),0.69,0.75,en,10,2,0,False,False
0x4cb506cffef3ee49:0x19bf72c3b90ed5e7,Maggie Fowler,Love the firehouse and all the tributes to firefighters and first responders. The upstairs B&B rooms and very cool. The food is great and the deck is awesome. Highly recommended!,5,Love the firehouse and all the tributes to firefighters and first responders. The upstairs B&B rooms and very cool. The food is great and the deck is awesome. Highly recommended!,0.53,0.68,en,30,1,1,False,False
0x4cca7b39465e2b71:0x56ce6ffad7945fec,Joseph (quincredible),"Best pizza in the greater Burlington area. Made with excellent ingredients, and pure passion. You can see, smell and taste the difference. Don't let the pricing turn you off, the same money spent at another location would leave you with mounds of wasted, stale pizza. Have the spiritual pizza experience you deserve. Don't be afraid to close your eyes, chew slowly, and experience the dank that is Ida.",5,"Best pizza in the greater Burlington area. Made with excellent ingredients, and pure passion. You can see, smell and taste the difference. Don't let the pricing turn you off, the same money spent at another location would leave you with mounds of wasted, stale pizza. Have the spiritual pizza experience you deserve. Don't be afraid to close your eyes, chew slowly, and experience the dank that is Ida.",0.09,0.41,en,68,0,0,False,False
0x4cca7b8ca1421629:0x19bb297454078fac,Kylie Perry,Second RDX with Shearer Acura and they were awesome again. The RDX is so comfortable and great in the winter. I generally hate shopping for a new vehicle but Doug answered all my questions and was really helpful. The whole team is no pressure which is refreshing. Would highly recommend an Acura and Doug!,5,Second RDX with Shearer Acura and they were awesome again. The RDX is so comfortable and great in the winter. I generally hate shopping for a new vehicle but Doug answered all my questions and was really helpful. The whole team is no pressure which is refreshing. Would highly recommend an Acura and Doug!,0.26,0.6,en,54,1,2,False,False
0x4cca78f0a8d1fc2d:0x8262a079442ff0f6,Chuck Allyn,Always has the latest films very clean the pricing is kind of steep especially if you buy food,4,Always has the latest films very clean the pricing is kind of steep especially if you buy food,0.39,0.93,en,18,0,0,False,False
0x89e024935478dc71:0x6c1285a9d4f5e849,Louis Hall,Fish and shrimp delicious,5,Fish and shrimp delicious,1.0,1.0,en,4,0,0,False,False
0x4cca1ac1af0fb3e7:0xe2560428f74f39d3,Adam Desanctis,This is an amazing place not a lot of selection but unbelievable treats,5,This is an amazing place not a lot of selection but unbelievable treats,0.18,0.95,en,13,0,0,False,False
0x89e0248c96e5bf83:0xac0159e072c59349,Angella Marcel,I love the staff here they always treat you like a member of the family,5,I love the staff here they always treat you like a member of the family,0.5,0.6,en,15,0,0,False,False
0x4cb59f73e9886a71:0x9029b9df22df7410,Nick Gruschow,Good customer service,4,Good customer service,0.7,0.6,en,3,0,0,False,False
0x89e11a4e4bced2f3:0xd12f9d211bd49d6d,Joshua Jones,Lisa is the best! Always accomodating here,5,Lisa is the best! Always accomodating here,1.0,0.3,en,7,1,0,False,False
0x4cca7b93fad9fd5b:0x1fc8db792c536b5e,Mike Lambert,Love the whopper.,5,Love the whopper.,0.5,0.6,en,3,0,0,False,False
0x4cca7a719a5ce0fb:0x2724617bb558d818,Joshua O'Floinn,"Enormous selection of domestic/imported/local/regional beers, including kegs of local brews. Good selection of spirits & soft drinks. Wine selection is meh, especially  when compared to the vast selection at Cheese & Wine Traders on Williston Rd. Parking is easy. Never too crowded during late morning & early afternoon.",4,"Enormous selection of domestic/imported/local/regional beers, including kegs of local brews. Good selection of spirits & soft drinks. Wine selection is meh, especially when compared to the vast selection at Cheese & Wine Traders on Williston Rd. Parking is easy. Never too crowded during late morning & early afternoon.",0.11,0.62,en,48,0,0,False,False
0x89e1a459779eee6f:0x89ae8ecc2d9f4f50,Oliver Anderson,"2nd place ""meh"" Chinese food in Bellows Falls.",3,"2nd place ""meh"" Chinese food in Bellows Falls.",0.0,0.0,en,8,0,0,False,False
0x4cb55cd05cafbbf9:0x9a185148e4ab1ff2,kim kanios,Great food as always!,5,Great food as always!,1.0,0.75,en,4,1,0,False,False
0x4cb44c89bfb305d3:0xd5042db9504d01ee,Andy Naylor,Excellent lunch! I'll be back!,5,Excellent lunch! I'll be back!,0.5,0.5,en,5,2,0,False,False
0x89e1b83679d7e6ef:0x9cb7ed6b9f606bac,Inge Hoyt,"Food is great especially P. M. Cooked on hot lava rock , on your table  Steak & Prime Rib to your liking. Great Salad bar. Very good service. Clean Bathrooms",5,"Food is great especially P. M. Cooked on hot lava rock , on your table Steak & Prime Rib to your liking. Great Salad bar. Very good service. Clean Bathrooms",0.52,0.81,en,30,0,2,False,False
0x89e11a33802841dd:0xa9ba0522f107f529,Gabby Bostwick,Best food in town!,5,Best food in town!,1.0,0.3,en,4,1,0,False,False
0x4cb596023282fddb:0xf51da47903b121b6,Carl Corning,"Great waterfall!  Easy hike in but watch the marshy area at the beginning of the trail.  Doesn't take long, worth the trip!",5,"Great waterfall! Easy hike in but watch the marshy area at the beginning of the trail. Doesn't take long, worth the trip!",0.44,0.52,en,22,2,0,False,False
0x4cca78fb87faf803:0xe5f628fa22ef0f83,Lee Stewart,"The ""beyond"" does not do BB&Y justice.  They have everything!!!",5,"The ""beyond"" does not do BB&Y justice. They have everything!!!",0.0,0.0,en,10,3,1,False,False
0x89e024445e6d78b1:0xc3f6a47d8e97768,Sarah Roy,"Great food, super big portions.",5,"Great food, super big portions.",0.38,0.51,en,5,0,0,False,False
0x4cb5a7f3501802ed:0x18d64339ed39c594,Jeannine Jackle,Great small theatre with real Cabot butter for your popcorn. Current released movies.,4,Great small theatre with real Cabot butter for your popcorn. Current released movies.,0.19,0.46,en,13,0,0,False,False
0x89e11ae67ec8f77b:0xe79fb2263948b93f,ruby red hummingbird,We had a work holiday party here. It was awesome the people that work there are great and where really helpful.,5,We had a work holiday party here. It was awesome the people that work there are great and where really helpful.,0.67,0.65,en,21,0,0,False,False
0x4cca7af8258aa5c9:0xbf82683692b56129,Miles Heise,Wings are as good as advertised.,5,Wings are as good as advertised.,0.7,0.6,en,6,0,0,False,False
0x4cca1ae1b5af3c47:0x375e10b62cb65b47,Beth Umland,Food was great and plentiful. Had to take half my wrap home for another meal.,5,Food was great and plentiful. Had to take half my wrap home for another meal.,0.32,0.46,en,15,0,0,False,False
0x89e0241a084d6889:0x2e9274b2051a8920,AG Rattery,"Could be cleaner for the price. But it's roomy, comfy bed, and it has mini fridge, microwave, coffee, and hair dryer.",3,"Could be cleaner for the price. But it's roomy, comfy bed, and it has mini fridge, microwave, coffee, and hair dryer.",0.0,0.0,en,21,0,0,False,False
0x4cb5837e08b5d0a5:0xa06c39a933e8a1d,Robin Gecko,Did a repair that caused another problem and made me pay.  When I took to another mechanic the back brakes were not working,1,Did a repair that caused another problem and made me pay. When I took to another mechanic the back brakes were not working,0.0,0.0,en,23,0,0,False,False
0x89e09666e3ff6c47:0xfeaca8767605e823,Robert Hall,I have Toyota Tundra. Needs exhaust work. Getting job done at All Service Citgo for $650. Quote from Toyota was $3500-4000 ??,5,I have Toyota Tundra. Needs exhaust work. Getting job done at All Service Citgo for $650. Quote from Toyota was $3500-4000 ??,0.0,0.0,en,22,0,0,False,False
0x4cb59f16b0d6abfd:0x2a3b788bf5bcb6a4,Stephen McDowell,"Just a cafe next to Green Mountain Coffee. The atmosphere was neat, but this isn't anything special.",3,"Just a cafe next to Green Mountain Coffee. The atmosphere was neat, but this isn't anything special.",0.05,0.29,en,17,0,0,False,False
0x89e090cd4921855f:0xde22784bb9a70f23,Karen Preissler,"When busy, the talking gets too loud to hear own table companions. Good food & ambiance.",3,"When busy, the talking gets too loud to hear own table companions. Good food & ambiance.",0.38,0.68,en,16,0,0,False,False
0x4cca9d86af07f9ab:0x5836850d82e38992,Zo Snelling-Seymour,Very nice and helpful people.,4,Very nice and helpful people.,0.78,1.0,en,5,0,0,False,False
0x4cca7aed7b564333:0x35a1977cb13138f3,George Ryan,"We called at about midnight, and he showed up within 20 minutes and he was very professional did not look like it was midnight he looked like it was mid-morning he was very well clean polite nice and you never would have known that we had gotten him out of bed. he also had a smile on his face the whole time was very polite, it was my elderly neighbor and she had locked herself out. Anyway she didn't have extra money being on SS and I had made a deal with him on the phone to give her a cheaper rate and we made a deal and we hide it from her and he told her that he would just do it because she was a close neighbor cuz he lives close to us. NOW IF THAT'S NOT NICE I DON'T KNOW WHAT IS!!!!!",5,"We called at about midnight, and he showed up within 20 minutes and he was very professional did not look like it was midnight he looked like it was mid-morning he was very well clean polite nice and you never would have known that we had gotten him out of bed. he also had a smile on his face the whole time was very polite, it was my elderly neighbor and she had locked herself out. Anyway she didn't have extra money being on SS and I had made a deal with him on the phone to give her a cheaper rate and we made a deal and we hide it from her and he told her that he would just do it because she was a close neighbor cuz he lives close to us. NOW IF THAT'S NOT NICE I DON'T KNOW WHAT IS!!!!!",0.17,0.45,en,145,5,10,False,False
0x89e0248c9f92c6dd:0xfc7e50f46a7757b2,Angela Jackson,Great place for a quick healthy lunch,5,Great place for a quick healthy lunch,0.54,0.58,en,7,0,0,False,False
0x4cca6cf0d1f0f499:0x3b5a500c91688770,Robert Bordeaux,Water is near deep water so stays pretty clean.,4,Water is near deep water so stays pretty clean.,0.18,0.62,en,9,0,0,False,False
0x4cb4de94899dc103:0xc95fe5070264d0d2,Gina Capek,"This was my first visit ever to this fair, and I was born and raised here in vt! This fair is what the Rutland fair used to be when I was a kid! I had a very good time, and can't wait for next year!",5,"This was my first visit ever to this fair, and I was born and raised here in vt! This fair is what the Rutland fair used to be when I was a kid! I had a very good time, and can't wait for next year!",0.6,0.64,en,45,3,0,False,False
0x4cca7babe34c74b9:0xb35979b91a62ebc7,Audrey Crouse,"This park has tennis courts, basketball courts, soccer field, baseball diamonds, and two playgrounds. In the summer there is a water fountain and bathrooms available. Great park and they keep up decent management of the grounds.",5,"This park has tennis courts, basketball courts, soccer field, baseball diamonds, and two playgrounds. In the summer there is a water fountain and bathrooms available. Great park and they keep up decent management of the grounds.",0.46,0.61,en,36,0,0,False,False
0x89e11ae44538404b:0xaee4e6575fe0a63a,Bonnie Durphey,Friendly people. Nice little store.,5,Friendly people. Nice little store.,0.26,0.67,en,5,0,0,False,False
